VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
WAUTPBFF5J,King,Seattle,WA,98105,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,43.0,219447742,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004500
WB523CF00N,King,Bellevue,WA,98005,2022,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,213530992,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701
5YJYGDEEXL,Pierce,Tacoma,WA,98444,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,29.0,122300265,POINT (-122.46495 47.16778),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053063402
WBY1Z2C55F,King,Shoreline,WA,98177,2015,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,0,32.0,117937326,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020200
1G1FZ6S02P,Benton,Richland,WA,99354,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,8.0,227217679,POINT (-119.26844 46.31484),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010100
1N4AZ0CP5D,King,Vashon,WA,98070,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,34.0,192474138,POINT (-122.4573 47.44929),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027702
7SAYGDEE6N,Skagit,La Conner,WA,98257,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,10.0,219560533,POINT (-122.49724 48.38874),PUGET SOUND ENERGY INC,53057940801
5YJ3E1EA7K,King,Federal Way,WA,98023,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,30.0,202134390,POINT (-122.35206 47.30297),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030308
1FADP3R45F,King,Seattle,WA,98105,2015,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76,0,43.0,191160623,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004302
WVWPR7AU9K,King,Seattle,WA,98115,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,46.0,202272934,POINT (-122.31765 47.70013),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004301
5YJYGAEE8M,Cowlitz,Kalama,WA,98625,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20.0,153981915,POINT (-122.84226 46.00813),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001602
5YJSA1H18E,Pierce,Tacoma,WA,98407,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,27.0,206807765,POINT (-122.51766 47.27779),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060400
WMZYU7C46J,King,Seattle,WA,98115,2018,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,46.0,346961653,POINT (-122.31765 47.70013),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001900
LVYBC0AL9J,Benton,Richland,WA,99354,2018,VOLVO,S90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,8.0,180126908,POINT (-119.26844 46.31484),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010100
5YJ3E1EC8N,King,Tukwila,WA,98168,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11.0,205670923,POINT (-122.3317 47.50314),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026200
KNDCC3LG4N,Clark,La Center,WA,98629,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18.0,207111362,POINT (-122.67244 45.86161),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040201
1N4AZ0CP7D,King,Seattle,WA,98105,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,46.0,271830618,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004202
1G1FZ6S03N,King,Seatac,WA,98188,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33.0,219463975,POINT (-122.28879 47.44538),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028802
5YJYGAEE8M,King,Renton,WA,98059,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11.0,152017260,POINT (-122.15771 47.50549),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025104
5YJYGDEE4L,Thurston,Olympia,WA,98502,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,22.0,117818424,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067012002
1N4BZ1DP1L,King,Seattle,WA,98115,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,46.0,144629894,POINT (-122.31765 47.70013),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700
1G1FW6S01H,Kittitas,Ronald,WA,98940,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,13.0,125200414,POINT (-121.02627 47.23781),PUGET SOUND ENERGY INC,53037975101
5YJ3E1EA1J,King,Seattle,WA,98121,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,36.0,180446766,POINT (-122.34468 47.61578),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008003
5UXKT0C30H,King,Kirkland,WA,98033,2017,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,48.0,113724600,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022701
5YJYGDEE2M,King,Kirkland,WA,98033,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,175698911,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402
5UXTA6C06N,King,Seattle,WA,98112,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,43.0,183431811,POINT (-122.30716 47.62687),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300
WMEEJ9AA3F,Snohomish,Edmonds,WA,98020,2015,SMART,FORTWO ELECTRIC DRIVE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,68,0,32.0,149488818,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050800
5YJSA1CG8D,King,Kenmore,WA,98028,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,46.0,239510967,POINT (-122.24369 47.75892),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021701
1G1RB6S56H,Whatcom,Everson,WA,98247,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,42.0,178384699,POINT (-122.34536 48.92009),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010201
JN1AZ0CP5C,King,Seattle,WA,98103,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,43.0,204253367,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004902
5YJ3E1EB4N,King,Seattle,WA,98112,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37.0,228670830,POINT (-122.30716 47.62687),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007700
5YJXCAE43G,Cowlitz,Castle Rock,WA,98611,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,20.0,193729854,POINT (-122.90724 46.27509),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015002001
JTMEB3FV8M,Clark,Vancouver,WA,98661,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,49.0,185253981,POINT (-122.62934 45.63201),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042800
JTDKARFP1K,Clark,Ridgefield,WA,98642,2019,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,18.0,194392789,POINT (-122.74595 45.81539),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040303
1V2GNPE82P,King,Redmond,WA,98052,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,224078466,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022803
5YJYGDEEXL,Spokane,Spokane,WA,99208,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,6.0,112884537,POINT (-117.45005 47.7333),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010603
5YJ3E1EAXJ,King,Seattle,WA,98144,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,37.0,154650996,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500
1N4BZ0CP9H,Pierce,Bonney Lake,WA,98391,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,31.0,334525726,POINT (-122.17144 47.19175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070208
KNDJX3AE8H,Whatcom,Point Roberts,WA,98281,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,42.0,348116471,POINT (-123.05688 48.98867),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073011000
WVWKR7AUXK,Clark,Vancouver,WA,98685,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,18.0,207658461,POINT (-122.70303 45.70954),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040909
7SAYGDEE4N,Clark,Camas,WA,98607,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18.0,193628207,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040608
1N4AZ1CP6J,King,Redmond,WA,98052,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,48.0,143994553,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022605
1G1RB6S50H,Island,Camano Island,WA,98282,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,10.0,234178374,POINT (-122.40049 48.23986),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971400
5YJ3E1EBXK,King,Bothell,WA,98011,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,1.0,477796882,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022102
5YJ3E1EB6N,King,Seattle,WA,98107,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36.0,219281800,POINT (-122.38591 47.67597),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003301
7SAYGDEE2N,King,Seattle,WA,98102,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43.0,216566731,POINT (-122.32427 47.63433),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006100
5YJSA1E52N,King,Redmond,WA,98052,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,208069620,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032330
3FA6P0SU0K,King,Kent,WA,98031,2019,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,47.0,152253972,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029405
1G1RC6S59H,King,Kirkland,WA,98033,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,48.0,215770390,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604
5YJ3E1EBXN,King,Seattle,WA,98109,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36.0,202224165,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007203
1N4AZ1CP3J,King,Sammamish,WA,98074,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,45.0,474955771,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032317
1G1FX6S06H,King,Woodinville,WA,98072,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,45.0,197630912,POINT (-122.15545 47.75448),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032319
1FADP5CU2F,Pierce,Lakewood,WA,98498,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,28.0,475458308,POINT (-122.54795 47.17997),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053072108
WA1LABGE7N,Pierce,Gig Harbor,WA,98335,2022,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,26.0,187452975,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072408
5YJYGDEE7M,King,Seattle,WA,98144,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37.0,137163729,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500
5YJ3E1EB9K,King,Seattle,WA,98107,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,36.0,339353906,POINT (-122.38591 47.67597),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003202
5YJYGDEE6L,King,Seattle,WA,98117,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,36.0,111534069,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001500
KNDRJDLH3N,Thurston,Olympia,WA,98501,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,22.0,179090467,POINT (-122.89166 47.03956),PUGET SOUND ENERGY INC,53067011200
5YJSA1E20J,Kitsap,Bremerton,WA,98312,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,35.0,334602110,POINT (-122.66122 47.56573),PUGET SOUND ENERGY INC,53035080700
5YJSA1E24J,King,Redmond,WA,98052,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,48.0,199060480,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022803
YV4BR0CL2N,King,Mercer Island,WA,98040,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,41.0,176393934,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500
KNDRMDLH2N,King,Kirkland,WA,98034,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,1.0,192339619,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022201
5YJYGDEE0M,Whatcom,Bellingham,WA,98225,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42.0,148686513,POINT (-122.47122 48.75235),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000401
5YJ3E1EA6J,King,Sammamish,WA,98075,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,41.0,474085237,POINT (-122.03539 47.61344),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032213
1G1RD6E44D,Snohomish,Bothell,WA,98021,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,1.0,277447579,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051914
7SAYGDEF2N,Pierce,University Place,WA,98466,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,28.0,199172739,POINT (-122.5338 47.23594),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072313
1N4AZ1CP8K,Pierce,Lake Tapps,WA,98391,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,31.0,476627532,POINT (-122.17144 47.19175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070307
3FMTK3SU6M,Stevens,Nine Mile Falls,WA,99026,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,7.0,186977584,POINT (-117.54392 47.77676),,53065951402
5YJ3E1EA5P,Snohomish,Edmonds,WA,98026,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21.0,225778654,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050403
1G1RD6E49D,Grant,Quincy,WA,98848,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,13.0,197652871,POINT (-119.85338 47.23748),PUD NO 2 OF GRANT COUNTY,53025010600
1N4AZ0CPXG,King,Seattle,WA,98115,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,46.0,107492339,POINT (-122.31765 47.70013),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001900
1FTVW1EL3N,Clark,Vancouver,WA,98682,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18.0,221252524,POINT (-122.55149 45.69345),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040604
KNDJP3AEXG,Clallam,Clallam Bay,WA,98326,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,24.0,170583199,POINT (-124.26015 48.25371),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009002400
1G1FZ6S05N,Clark,Vancouver,WA,98661,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49.0,207360149,POINT (-122.62934 45.63201),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042800
SADHD2S14L,Snohomish,Mukilteo,WA,98275,2020,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,234,0,21.0,282358296,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061042006
5YJYGDEE5M,King,Seattle,WA,98103,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,152628542,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700
KNDJX3AE7F,Clallam,Forks,WA,98331,2015,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,0,24.0,297727307,POINT (-124.38543 47.95014),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009002400
5YJ3E1EB6J,King,Shoreline,WA,98177,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,32.0,468436692,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020100
3FA6P0PU2H,Pierce,Gig Harbor,WA,98332,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,26.0,112312392,POINT (-122.60302 47.36223),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072504
1N4AZ0CP3G,King,Shoreline,WA,98133,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,32.0,265278919,POINT (-122.3503 47.71868),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020700
5YJ3E1EB2L,King,Bothell,WA,98011,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,1.0,4833230,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021702
7SAYGDEE2N,King,Carnation,WA,98014,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5.0,212135528,POINT (-121.91353 47.64901),CITY OF TACOMA - (WA)||TANNER ELECTRIC COOP,53033032500
5YJ3E1EA0N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33.0,209862831,POINT (-122.32806 47.46155),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500
JA3215H18C,Snohomish,Mukilteo,WA,98275,2012,MITSUBISHI,I-MIEV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,62,0,21.0,252837399,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061042001
3FMTK3SU3M,King,Sammamish,WA,98053,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,183149158,POINT (-122.03287 47.68555),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032215
3FA6P0SU5E,King,Burien,WA,98166,2014,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,34.0,6456726,POINT (-122.34118 47.46665),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027902
YV4ED3GB4N,Snohomish,Mountlake Terrace,WA,98043,2022,VOLVO,C40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1.0,195889508,POINT (-122.31111 47.78803),PUGET SOUND ENERGY INC,53061051100
5YJ3E1EB3L,Snohomish,Edmonds,WA,98020,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,21.0,4643586,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050403
WVGUNPE25M,Clark,Vancouver,WA,98685,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18.0,199293881,POINT (-122.70303 45.70954),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907
5YJ3E1EB3J,Whatcom,Bellingham,WA,98226,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,40.0,340838403,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000804
WBY7Z4C50J,Kitsap,Indianola,WA,98342,2018,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,0,23.0,296905696,POINT (-122.51843 47.7487),PUGET SOUND ENERGY INC,53035940000
5YJ3E1EB2M,King,Seattle,WA,98103,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43.0,157499506,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004901
3FMTK3SU1N,Stevens,Valley,WA,99181,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,7.0,217944807,POINT (-117.72555 48.17623),AVISTA CORP,53065951100
1FADP5CU2E,Kitsap,Port Orchard,WA,98367,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,26.0,133720191,POINT (-122.65745 47.4916),PUGET SOUND ENERGY INC,53035092101
5UXKT0C34H,King,Kenmore,WA,98028,2017,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,46.0,348525390,POINT (-122.24369 47.75892),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022102
JTDKN3DP8E,Clark,Camas,WA,98607,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,18.0,224496926,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040604
JTDKAMFP4N,Snohomish,Edmonds,WA,98026,2022,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,32.0,227480438,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050402
